,Internal,Internal,Van der Waals,Van der Waals,Electrostatic,Electrostatic,Polar Solvation,Polar Solvation,Non-Polar Solvation,Non-Polar Solvation
,mean,std,mean,std,mean,std,mean,std,mean,std
mode,,,,,,,,,,
gb,-1.6666666659515683e-05,0.00011690451943346913,-55.25950000000009,1.597684304235303,-1.3529000000006686,3.2946602799081335,23.720716666666704,2.7416450575641824,-6.752774520000003,0.20696093255972473
pb,-1.6666666659515683e-05,0.00011690451943346913,-55.25950000000009,1.597684304235303,-1.3529000000006686,3.2946602799081335,33.194366666666554,3.080634483781918,30.02928333333333,1.5468863531839219
