,Internal,Internal,Van der Waals,Van der Waals,Electrostatic,Electrostatic,Polar Solvation,Polar Solvation,Non-Polar Solvation,Non-Polar Solvation
,mean,std,mean,std,mean,std,mean,std,mean,std
mode,,,,,,,,,,
gb,-1.666666657218073e-05,0.00013291601361549573,-60.36860000000005,4.416928816723204,-21.00715000000014,4.64792266921368,43.04046666666662,4.970974472139935,-7.252464720000002,0.3990338808701974
pb,-1.666666657218073e-05,0.00013291601361549573,-60.36860000000005,4.416928816723204,-21.00715000000014,4.64792266921368,53.94313333333337,11.375700493185676,30.13235000000004,1.211291597840831
